,index,Payment Number,Payment Date,Invoice Number,Invoice Date,Payment Total,Department,Account Description,Fund Description,Cost Center Description,Days to Pay,Compliant Indicator,Payment Status,Invoice Year,Invoice Month,Invoice Day,Month Part,Invoices Paid,Sum of Paid Invoices,Invoices Unpaid,Sum of Unpaid Invoices,Invoices Overdue,Not Intime Payments Ratio,Average Days to Pay
10856,11796.0,2196409.0,2019-08-16,20432238,2019-08-13,82.75,14,10,56,45,3.0,1,0,2019.0,8.0,13.0,2,105.0,9631.220000000001,0.0,0.0,52.0,0.49523809523809526,40.02857142857143
10857,6790.0,2196587.0,2019-08-21,20632254,2019-08-13,133.52,11,10,56,15,8.0,1,0,2019.0,8.0,13.0,2,173.0,30451.77,2.0,288.17,58.0,0.3352601156069364,32.03468208092485
10858,11787.0,2196409.0,2019-08-16,20432231,2019-08-13,82.75,14,10,56,120,3.0,1,0,2019.0,8.0,13.0,2,171.0,14959.93,1.0,82.75,49.0,0.28654970760233917,31.60233918128655
10859,8922.0,2196409.0,2019-08-16,20432226,2019-08-13,82.75,14,10,56,113,3.0,1,0,2019.0,8.0,13.0,2,72.0,6296.91,0.0,0.0,28.0,0.3888888888888889,33.388888888888886
10860,7135.0,2196409.0,2019-08-16,20432260,2019-08-13,153.99,12,10,69,144,3.0,1,0,2019.0,8.0,13.0,2,65.0,13985.529999999999,0.0,0.0,34.0,0.5230769230769231,43.815384615384616
10861,4937.0,2196409.0,2019-08-16,20432242,2019-08-13,118.28,14,10,56,129,3.0,1,0,2019.0,8.0,13.0,2,358.0,33549.11,3.0,415.5,171.0,0.4776536312849162,46.68156424581006
10862,738.0,2196409.0,2019-08-16,20432229,2019-08-13,82.75,14,10,56,115,3.0,1,0,2019.0,8.0,13.0,2,48.0,4054.75,0.0,0.0,27.0,0.5625,42.020833333333336
10863,9870.0,2198642.0,2019-10-11,20432205,2019-08-13,183.29,0,10,56,69,59.0,0,2,2019.0,8.0,13.0,2,398.0,70705.33,14.0,2754.65,259.0,0.6507537688442211,63.6608040201005
10864,13456.0,2196409.0,2019-08-16,20432243,2019-08-13,82.75,14,10,56,148,3.0,1,0,2019.0,8.0,13.0,2,48.0,4085.89,0.0,0.0,24.0,0.5,42.6875
10865,4945.0,2196409.0,2019-08-16,20432193,2019-08-13,390.45,12,10,58,57,3.0,1,0,2019.0,8.0,13.0,2,90.0,24329.910000000003,3.0,570.77,17.0,0.18888888888888888,21.322222222222223
10866,3990.0,2196409.0,2019-08-16,20432209,2019-08-13,277.58,6,10,65,106,3.0,1,0,2019.0,8.0,13.0,2,244.0,66925.98,5.0,1654.02,81.0,0.3319672131147541,28.03688524590164
10867,5680.0,2196409.0,2019-08-16,20432223,2019-08-13,82.75,14,10,56,124,3.0,1,0,2019.0,8.0,13.0,2,104.0,7818.780000000001,0.0,0.0,35.0,0.33653846153846156,30.01923076923077
10868,12889.0,2196409.0,2019-08-16,20432215,2019-08-13,97.3,6,10,64,71,3.0,1,0,2019.0,8.0,13.0,2,498.0,52224.92999999999,3.0,298.85,87.0,0.1746987951807229,20.329317269076306
10869,10733.0,2196409.0,2019-08-16,20432212,2019-08-13,104.25,6,10,64,71,3.0,1,0,2019.0,8.0,13.0,2,498.0,52224.92999999999,3.0,291.9,87.0,0.1746987951807229,20.329317269076306
10870,6436.0,2196409.0,2019-08-16,20432235,2019-08-13,82.75,14,10,56,120,3.0,1,0,2019.0,8.0,13.0,2,171.0,14959.93,1.0,82.75,49.0,0.28654970760233917,31.60233918128655
10871,14993.0,2198082.0,2019-09-30,20432246,2019-08-13,253.96,1,10,52,7,48.0,0,2,2019.0,8.0,13.0,2,108.0,16655.66,1.0,297.82,56.0,0.5185185185185185,42.05555555555556
10872,118.0,2198353.0,2019-10-07,20432217,2019-08-13,181.64,1,10,56,69,55.0,0,2,2019.0,8.0,13.0,2,398.0,70705.33,14.0,2756.3,259.0,0.6507537688442211,63.6608040201005
10873,13899.0,2196409.0,2019-08-16,20432227,2019-08-13,82.75,14,10,56,116,3.0,1,0,2019.0,8.0,13.0,2,78.0,6802.22,0.0,0.0,34.0,0.4358974358974359,33.61538461538461
10874,10566.0,2196899.0,2019-08-28,20432259,2019-08-13,133.52,11,10,56,102,15.0,1,1,2019.0,8.0,13.0,2,22.0,3261.15,4.0,534.08,8.0,0.36363636363636365,21.90909090909091
10875,5305.0,2196409.0,2019-08-16,20432239,2019-08-13,82.75,14,10,56,121,3.0,1,0,2019.0,8.0,13.0,2,68.0,5953.4800000000005,0.0,0.0,30.0,0.4411764705882353,36.39705882352941
10876,232.0,2196409.0,2019-08-16,20432222,2019-08-13,82.75,14,10,56,110,3.0,1,0,2019.0,8.0,13.0,2,47.0,3889.25,0.0,0.0,24.0,0.5106382978723404,42.148936170212764
10877,449.0,2199804.0,2019-11-08,20432200,2019-08-13,426.54,3,10,56,35,87.0,0,2,2019.0,8.0,13.0,2,55.0,16240.92,8.0,2775.85,55.0,1.0,99.69090909090909
10878,3050.0,2196899.0,2019-08-28,20432257,2019-08-13,178.08,11,10,56,75,15.0,1,1,2019.0,8.0,13.0,2,251.0,42184.8,8.0,1313.25,84.0,0.3346613545816733,31.90836653386454
10879,5878.0,2196409.0,2019-08-16,20432204,2019-08-13,107.78,6,10,56,16,3.0,1,0,2019.0,8.0,13.0,2,191.0,29953.960000000003,5.0,1127.0,64.0,0.33507853403141363,28.643979057591622
10880,5465.0,2196409.0,2019-08-16,20432249,2019-08-13,91.82,4,10,56,38,3.0,1,0,2019.0,8.0,13.0,2,284.0,34607.19,1.0,644.68,27.0,0.09507042253521127,15.01056338028169
10881,8655.0,2197302.0,2019-09-09,20468015,2019-08-31,123.69,14,10,35,66,9.0,1,0,2019.0,8.0,31.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10882,2485.0,2197873.0,2019-09-23,20467998,2019-08-31,133.52,11,10,56,95,23.0,1,1,2019.0,8.0,31.0,0,251.0,36237.76000000001,2.0,347.47,59.0,0.2350597609561753,29.139442231075698
10883,3807.0,2197930.0,2019-09-25,20468007,2019-08-31,41.55,14,10,38,50,25.0,1,1,2019.0,8.0,31.0,0,404.0,50925.12,11.0,1676.7600000000002,75.0,0.18564356435643564,27.72772277227723
10884,2868.0,2197175.0,2019-09-04,20467987,2019-08-31,180.88,5,10,56,39,4.0,1,0,2019.0,8.0,31.0,0,29.0,4292.7300000000005,1.0,108.58,10.0,0.3448275862068966,41.275862068965516
10885,13342.0,2197175.0,2019-09-04,20467925,2019-08-31,82.75,6,10,56,22,4.0,1,0,2019.0,8.0,31.0,0,106.0,9822.75,1.0,82.75,19.0,0.1792452830188679,21.641509433962263
10886,8161.0,2197930.0,2019-09-25,20467974,2019-08-31,130.93,12,10,58,57,25.0,1,1,2019.0,8.0,31.0,0,91.0,24720.360000000004,7.0,1066.6499999999999,18.0,0.1978021978021978,21.12087912087912
10887,8303.0,2197873.0,2019-09-23,20467995,2019-08-31,133.52,11,10,56,100,23.0,1,1,2019.0,8.0,31.0,0,23.0,3201.7399999999993,1.0,73.83,5.0,0.21739130434782608,26.52173913043478
10888,7629.0,2197302.0,2019-09-09,20467920,2019-08-31,82.75,4,10,56,18,9.0,1,0,2019.0,8.0,31.0,0,137.0,16466.550000000003,1.0,257.68,26.0,0.1897810218978102,21.744525547445257
10889,1829.0,2197302.0,2019-09-09,20467926,2019-08-31,220.21,11,10,56,101,9.0,1,0,2019.0,8.0,31.0,0,121.0,21822.719999999994,2.0,233.34,39.0,0.32231404958677684,37.752066115702476
10890,6766.0,2198353.0,2019-10-07,20467943,2019-08-31,158.88,6,10,42,1,37.0,0,2,2019.0,8.0,31.0,0,6.0,1035.03,0.0,0.0,1.0,0.16666666666666666,19.833333333333332
10891,12980.0,2197873.0,2019-09-23,20467942,2019-08-31,118.81,11,10,56,92,23.0,1,1,2019.0,8.0,31.0,0,90.0,11576.939999999997,1.0,41.55,29.0,0.32222222222222224,35.75555555555555
10892,5333.0,2203096.0,2020-02-10,20468021,2019-08-31,41.55,12,6,56,13,163.0,0,3,2019.0,8.0,31.0,0,137.0,21902.42,5.0,929.3199999999999,39.0,0.2846715328467153,23.875912408759124
10893,11157.0,2197930.0,2019-09-25,20468020,2019-08-31,206.39,12,10,58,57,25.0,1,1,2019.0,8.0,31.0,0,91.0,24720.360000000004,7.0,991.1899999999999,18.0,0.1978021978021978,21.12087912087912
10894,4284.0,2197302.0,2019-09-09,20467938,2019-08-31,83.1,6,10,64,73,9.0,1,0,2019.0,8.0,31.0,0,84.0,11898.679999999998,0.0,0.0,13.0,0.15476190476190477,25.333333333333332
10895,7865.0,2197175.0,2019-09-04,20467916,2019-08-31,92.8,14,10,56,51,4.0,1,0,2019.0,8.0,31.0,0,47.0,4616.200000000001,0.0,0.0,25.0,0.5319148936170213,46.744680851063826
10896,1922.0,2197698.0,2019-09-18,20467961,2019-08-31,190.01,12,10,56,20,18.0,1,1,2019.0,8.0,31.0,0,158.0,28424.75,2.0,153.14,57.0,0.36075949367088606,36.379746835443036
10897,8565.0,2197302.0,2019-09-09,20467958,2019-08-31,134.58,8,10,56,34,9.0,1,0,2019.0,8.0,31.0,0,84.0,13060.469999999998,1.0,134.58,35.0,0.4166666666666667,30.892857142857142
10898,6160.0,2197798.0,2019-09-20,20467955,2019-08-31,41.55,12,6,66,142,20.0,1,1,2019.0,8.0,31.0,0,74.0,3292.6000000000004,0.0,0.0,27.0,0.36486486486486486,29.756756756756758
10899,3533.0,2197302.0,2019-09-09,20467923,2019-08-31,155.37,6,4,56,17,9.0,1,0,2019.0,8.0,31.0,0,142.0,24345.479999999996,3.0,594.36,56.0,0.39436619718309857,34.57746478873239
10900,7401.0,2198353.0,2019-10-07,20467986,2019-08-31,216.52,14,10,38,50,37.0,0,2,2019.0,8.0,31.0,0,404.0,50925.12,11.0,1501.79,75.0,0.18564356435643564,27.72772277227723
10901,3786.0,2197873.0,2019-09-23,20468005,2019-08-31,73.83,11,10,56,75,23.0,1,1,2019.0,8.0,31.0,0,259.0,43482.54,5.0,846.45,84.0,0.32432432432432434,31.54826254826255
10902,781.0,2197302.0,2019-09-09,20467922,2019-08-31,107.78,11,10,56,128,9.0,1,0,2019.0,8.0,31.0,0,71.0,8646.59,3.0,315.13,36.0,0.5070422535211268,52.690140845070424
10903,9803.0,2197698.0,2019-09-18,20467965,2019-08-31,79.02,12,10,56,20,18.0,1,1,2019.0,8.0,31.0,0,158.0,28424.75,2.0,264.13,57.0,0.36075949367088606,36.379746835443036
10904,788.0,2197302.0,2019-09-09,20468013,2019-08-31,123.69,14,10,57,49,9.0,1,0,2019.0,8.0,31.0,0,104.0,21069.14,3.0,567.27,22.0,0.21153846153846154,20.192307692307693
10905,8636.0,2197798.0,2019-09-20,20467937,2019-08-31,109.6,12,6,56,13,20.0,1,1,2019.0,8.0,31.0,0,137.0,21902.42,5.0,861.2699999999999,39.0,0.2846715328467153,23.875912408759124
10906,7603.0,2197302.0,2019-09-09,20467979,2019-08-31,218.62,13,10,56,141,9.0,1,0,2019.0,8.0,31.0,0,53.0,10739.500000000005,2.0,437.24,39.0,0.7358490566037735,68.56603773584905
10907,14056.0,2198642.0,2019-10-11,20467949,2019-08-31,159.6,1,10,56,84,41.0,0,2,2019.0,8.0,31.0,0,102.0,10895.16,2.0,273.83,47.0,0.46078431372549017,42.30392156862745
10908,14897.0,2197302.0,2019-09-09,20468009,2019-08-31,149.96,4,10,56,80,9.0,1,0,2019.0,8.0,31.0,0,100.0,13921.900000000001,1.0,142.81,42.0,0.42,34.45
10909,6472.0,2197698.0,2019-09-18,20467984,2019-08-31,41.55,14,10,38,50,18.0,1,1,2019.0,8.0,31.0,0,404.0,50925.12,11.0,1676.7600000000002,75.0,0.18564356435643564,27.72772277227723
10910,12559.0,2197302.0,2019-09-09,20467935,2019-08-31,300.0,6,10,65,106,9.0,1,0,2019.0,8.0,31.0,0,250.0,68857.58,2.0,394.11,81.0,0.324,27.664
10911,3937.0,2197456.0,2019-09-11,20467936,2019-08-31,119.2,12,6,59,132,11.0,1,0,2019.0,8.0,31.0,0,57.0,6989.87,4.0,558.9300000000001,18.0,0.3157894736842105,64.91228070175438
10912,13580.0,2197302.0,2019-09-09,20467952,2019-08-31,212.17,11,10,56,135,9.0,1,0,2019.0,8.0,31.0,0,90.0,22039.32,0.0,0.0,23.0,0.25555555555555554,38.388888888888886
10913,3277.0,2197873.0,2019-09-23,20467997,2019-08-31,238.71,11,10,56,95,23.0,1,1,2019.0,8.0,31.0,0,251.0,36237.76000000001,2.0,242.28000000000003,59.0,0.2350597609561753,29.139442231075698
10914,29.0,2197456.0,2019-09-11,20448019,2019-08-31,124.24,6,10,64,70,11.0,1,0,2019.0,8.0,31.0,0,2.0,247.1,0.0,0.0,0.0,0.0,8.5
10915,3062.0,2197873.0,2019-09-23,20467982,2019-08-31,110.58,6,10,56,61,23.0,1,1,2019.0,8.0,31.0,0,159.0,15142.669999999998,9.0,458.71999999999997,77.0,0.48427672955974843,50.80503144654088
10916,13355.0,2197930.0,2019-09-25,20467956,2019-08-31,185.43,12,10,58,55,25.0,1,1,2019.0,8.0,31.0,0,13.0,2525.85,0.0,0.0,3.0,0.23076923076923078,30.153846153846153
10917,11116.0,2198353.0,2019-10-07,20467985,2019-08-31,281.5,14,10,38,31,37.0,0,2,2019.0,8.0,31.0,0,316.0,46281.729999999996,1.0,69.48,68.0,0.21518987341772153,27.645569620253166
10918,12530.0,2197302.0,2019-09-09,20467959,2019-08-31,133.41,8,10,62,146,9.0,1,0,2019.0,8.0,31.0,0,135.0,13390.129999999997,0.0,0.0,51.0,0.37777777777777777,43.08148148148148
10919,11876.0,2198353.0,2019-10-07,20467986,2019-08-31,216.52,14,10,38,50,37.0,0,2,2019.0,8.0,31.0,0,404.0,50925.12,11.0,1501.79,75.0,0.18564356435643564,27.72772277227723
10920,12578.0,2197302.0,2019-09-09,20467971,2019-08-31,108.76,11,10,56,95,9.0,1,0,2019.0,8.0,31.0,0,251.0,36237.76000000001,2.0,372.23,59.0,0.2350597609561753,29.139442231075698
10921,590.0,2197302.0,2019-09-09,20468018,2019-08-31,133.94,14,10,30,11,9.0,1,0,2019.0,8.0,31.0,0,4.0,1310.6000000000001,0.0,0.0,1.0,0.25,27.5
10922,1992.0,2197302.0,2019-09-09,20467973,2019-08-31,192.82,11,10,56,136,9.0,1,0,2019.0,8.0,31.0,0,20.0,4392.43,2.0,451.53999999999996,9.0,0.45,34.1
10923,11410.0,2197930.0,2019-09-25,20467969,2019-08-31,145.14,12,10,58,59,25.0,1,1,2019.0,8.0,31.0,0,29.0,4202.08,0.0,0.0,6.0,0.20689655172413793,24.96551724137931
10924,7289.0,2197175.0,2019-09-04,20467927,2019-08-31,168.87,4,10,56,38,4.0,1,0,2019.0,8.0,31.0,0,285.0,34699.01,4.0,1014.4899999999999,27.0,0.09473684210526316,14.968421052631578
10925,10981.0,2211647.0,2020-10-20,20467968,2019-08-31,41.55,11,10,56,37,416.0,0,3,2019.0,8.0,31.0,0,52.0,8278.880000000001,3.0,700.14,45.0,0.8653846153846154,110.88461538461539
10926,4110.0,2197302.0,2019-09-09,20467972,2019-08-31,161.7,11,10,56,15,9.0,1,0,2019.0,8.0,31.0,0,176.0,30873.460000000003,0.0,0.0,58.0,0.32954545454545453,31.818181818181817
10927,1405.0,2197930.0,2019-09-25,20468020,2019-08-31,206.39,12,10,58,57,25.0,1,1,2019.0,8.0,31.0,0,91.0,24720.360000000004,7.0,991.1899999999999,18.0,0.1978021978021978,21.12087912087912
10928,2798.0,2197302.0,2019-09-09,20467945,2019-08-31,62.37,11,10,56,101,9.0,1,0,2019.0,8.0,31.0,0,121.0,21822.719999999994,2.0,391.18,39.0,0.32231404958677684,37.752066115702476
10929,6769.0,2197930.0,2019-09-25,20467970,2019-08-31,158.66,12,10,58,60,25.0,1,1,2019.0,8.0,31.0,0,38.0,6441.070000000001,0.0,0.0,8.0,0.21052631578947367,28.105263157894736
10930,13465.0,2197302.0,2019-09-09,20467917,2019-08-31,147.75,6,10,56,105,9.0,1,0,2019.0,8.0,31.0,0,106.0,13047.95,2.0,295.5,30.0,0.2830188679245283,25.547169811320753
10931,12398.0,2197302.0,2019-09-09,20467946,2019-08-31,191.82,6,10,64,71,9.0,1,0,2019.0,8.0,31.0,0,502.0,52621.079999999994,0.0,0.0,87.0,0.17330677290836655,20.191235059760956
10932,6163.0,2197302.0,2019-09-09,20468014,2019-08-31,188.48,14,10,56,82,9.0,1,0,2019.0,8.0,31.0,0,4.0,622.25,0.0,0.0,0.0,0.0,16.5
10933,1679.0,2197456.0,2019-09-11,20468087,2019-08-31,41.55,6,10,64,74,11.0,1,0,2019.0,8.0,31.0,0,100.0,10606.129999999996,1.0,359.25,12.0,0.12,18.82
10934,7984.0,2197798.0,2019-09-20,20467951,2019-08-31,69.48,14,10,38,31,20.0,1,1,2019.0,8.0,31.0,0,316.0,46281.729999999996,1.0,281.5,68.0,0.21518987341772153,27.645569620253166
10935,6138.0,2198082.0,2019-09-30,20467977,2019-08-31,167.76,1,6,56,29,30.0,1,1,2019.0,8.0,31.0,0,21.0,3522.960000000001,2.0,335.52,10.0,0.47619047619047616,54.142857142857146
10936,1130.0,2197581.0,2019-09-16,20467981,2019-08-31,41.55,14,10,38,50,16.0,1,1,2019.0,8.0,31.0,0,404.0,50925.12,11.0,1676.7600000000002,75.0,0.18564356435643564,27.72772277227723
10937,9081.0,2197873.0,2019-09-23,20468006,2019-08-31,174.63,11,10,56,75,23.0,1,1,2019.0,8.0,31.0,0,259.0,43482.54,5.0,745.65,84.0,0.32432432432432434,31.54826254826255
10938,3164.0,2197302.0,2019-09-09,20467934,2019-08-31,359.25,6,10,64,74,9.0,1,0,2019.0,8.0,31.0,0,100.0,10606.129999999996,1.0,41.55,12.0,0.12,18.82
10939,8106.0,2197930.0,2019-09-25,20468012,2019-08-31,41.55,12,10,56,104,25.0,1,1,2019.0,8.0,31.0,0,6.0,551.73,2.0,231.56,1.0,0.16666666666666666,11.666666666666666
10940,9910.0,2197873.0,2019-09-23,20467966,2019-08-31,41.55,6,10,56,61,23.0,1,1,2019.0,8.0,31.0,0,159.0,15142.669999999998,9.0,527.75,77.0,0.48427672955974843,50.80503144654088
10941,7447.0,2201914.0,2020-01-13,20468811,2019-08-31,29.59,14,10,35,67,135.0,0,3,2019.0,8.0,31.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10942,10754.0,2197302.0,2019-09-09,20468004,2019-08-31,123.69,14,10,57,49,9.0,1,0,2019.0,8.0,31.0,0,104.0,21069.14,3.0,567.27,22.0,0.21153846153846154,20.192307692307693
10943,10251.0,2199143.0,2019-10-23,20467915,2019-08-31,161.74,11,10,56,37,53.0,0,2,2019.0,8.0,31.0,0,52.0,8278.880000000001,3.0,579.9499999999999,45.0,0.8653846153846154,110.88461538461539
10944,2846.0,2197302.0,2019-09-09,20467933,2019-08-31,80.19,11,10,56,62,9.0,1,0,2019.0,8.0,31.0,0,80.0,8339.460000000003,2.0,160.38,26.0,0.325,36.6625
10945,4409.0,2197456.0,2019-09-11,20467994,2019-08-31,114.32,5,10,56,41,11.0,1,0,2019.0,8.0,31.0,0,63.0,6585.639999999999,3.0,313.28999999999996,27.0,0.42857142857142855,31.984126984126984
10946,486.0,2197456.0,2019-09-11,20467962,2019-08-31,41.55,12,10,56,85,11.0,1,0,2019.0,8.0,31.0,0,11.0,1564.6799999999998,2.0,306.56,1.0,0.09090909090909091,11.818181818181818
10947,216.0,2197873.0,2019-09-23,20467996,2019-08-31,73.83,11,10,56,100,23.0,1,1,2019.0,8.0,31.0,0,23.0,3201.7399999999993,1.0,133.52,5.0,0.21739130434782608,26.52173913043478
10948,8482.0,2197798.0,2019-09-20,20467950,2019-08-31,69.48,14,10,38,50,20.0,1,1,2019.0,8.0,31.0,0,404.0,50925.12,11.0,1648.83,75.0,0.18564356435643564,27.72772277227723
10949,1924.0,2197581.0,2019-09-16,20467929,2019-08-31,486.77,14,10,38,50,16.0,1,1,2019.0,8.0,31.0,0,404.0,50925.12,11.0,1231.54,75.0,0.18564356435643564,27.72772277227723
10950,4013.0,2197175.0,2019-09-04,20467983,2019-08-31,41.55,14,10,56,109,4.0,1,0,2019.0,8.0,31.0,0,93.0,7375.0599999999995,1.0,41.55,36.0,0.3870967741935484,31.892473118279568
10951,3645.0,2197798.0,2019-09-20,20467948,2019-08-31,69.48,14,10,38,50,20.0,1,1,2019.0,8.0,31.0,0,404.0,50925.12,11.0,1648.83,75.0,0.18564356435643564,27.72772277227723
10952,15015.0,2198353.0,2019-10-07,20467985,2019-08-31,281.5,14,10,38,50,37.0,0,2,2019.0,8.0,31.0,0,404.0,50925.12,11.0,1436.81,75.0,0.18564356435643564,27.72772277227723
10953,1191.0,2197175.0,2019-09-04,20467924,2019-08-31,173.6,14,10,57,49,4.0,1,0,2019.0,8.0,31.0,0,104.0,21069.14,3.0,517.36,22.0,0.21153846153846154,20.192307692307693
10954,3653.0,2198353.0,2019-10-07,20467928,2019-08-31,142.36,14,10,38,50,37.0,0,2,2019.0,8.0,31.0,0,404.0,50925.12,11.0,1575.9499999999998,75.0,0.18564356435643564,27.72772277227723
10955,7474.0,2197456.0,2019-09-11,20467963,2019-08-31,156.45,6,10,65,106,11.0,1,0,2019.0,8.0,31.0,0,250.0,68857.58,2.0,537.66,81.0,0.324,27.664
10956,1230.0,2197698.0,2019-09-18,20467940,2019-08-31,173.21,12,10,56,6,18.0,1,1,2019.0,8.0,31.0,0,23.0,3912.9800000000005,4.0,692.84,13.0,0.5652173913043478,42.52173913043478
10957,1725.0,2197302.0,2019-09-09,20467918,2019-08-31,211.19,11,10,56,75,9.0,1,0,2019.0,8.0,31.0,0,259.0,43482.54,5.0,709.09,84.0,0.32432432432432434,31.54826254826255
10958,9170.0,2197930.0,2019-09-25,20467980,2019-08-31,128.47,12,10,58,54,25.0,1,1,2019.0,8.0,31.0,0,63.0,8647.35,1.0,116.0,16.0,0.25396825396825395,31.365079365079364
10959,12032.0,2201583.0,2020-01-06,20468810,2019-08-31,29.59,14,10,56,107,128.0,0,3,2019.0,8.0,31.0,0,54.0,4395.75,0.0,0.0,26.0,0.48148148148148145,37.592592592592595
10960,5288.0,2198082.0,2019-09-30,20467954,2019-08-31,116.0,12,10,58,54,30.0,1,1,2019.0,8.0,31.0,0,63.0,8647.35,1.0,128.47,16.0,0.25396825396825395,31.365079365079364
10961,1749.0,2197302.0,2019-09-09,20467975,2019-08-31,257.68,4,10,56,18,9.0,1,0,2019.0,8.0,31.0,0,137.0,16466.550000000003,1.0,82.75,26.0,0.1897810218978102,21.744525547445257
10962,10420.0,2197873.0,2019-09-23,20468001,2019-08-31,133.52,11,10,56,75,23.0,1,1,2019.0,8.0,31.0,0,259.0,43482.54,5.0,786.76,84.0,0.32432432432432434,31.54826254826255
10963,9563.0,2197302.0,2019-09-09,20467919,2019-08-31,196.58,6,10,56,63,9.0,1,0,2019.0,8.0,31.0,0,44.0,10005.600000000004,1.0,188.45,10.0,0.22727272727272727,23.022727272727273
10964,11328.0,2197930.0,2019-09-25,20468011,2019-08-31,41.55,12,10,58,57,25.0,1,1,2019.0,8.0,31.0,0,91.0,24720.360000000004,7.0,1156.03,18.0,0.1978021978021978,21.12087912087912
10965,14841.0,2197873.0,2019-09-23,20467999,2019-08-31,133.52,11,10,56,75,23.0,1,1,2019.0,8.0,31.0,0,259.0,43482.54,5.0,786.76,84.0,0.32432432432432434,31.54826254826255
10966,2869.0,2197302.0,2019-09-09,20467957,2019-08-31,41.55,8,10,63,90,9.0,1,0,2019.0,8.0,31.0,0,26.0,1172.1599999999999,0.0,0.0,8.0,0.3076923076923077,38.84615384615385
10967,1680.0,2197698.0,2019-09-18,20467960,2019-08-31,190.01,12,10,56,104,18.0,1,1,2019.0,8.0,31.0,0,6.0,551.73,2.0,83.1,1.0,0.16666666666666666,11.666666666666666
10968,2510.0,2197175.0,2019-09-04,20467989,2019-08-31,224.99,4,10,56,38,4.0,1,0,2019.0,8.0,31.0,0,285.0,34699.01,4.0,958.37,27.0,0.09473684210526316,14.968421052631578
10969,11958.0,2198977.0,2019-10-21,20468022,2019-08-31,51.19,4,10,56,38,51.0,0,2,2019.0,8.0,31.0,0,285.0,34699.01,4.0,1132.17,27.0,0.09473684210526316,14.968421052631578
10970,240.0,2197456.0,2019-09-11,20467932,2019-08-31,142.36,12,6,59,132,11.0,1,0,2019.0,8.0,31.0,0,57.0,6989.87,4.0,535.77,18.0,0.3157894736842105,64.91228070175438
10971,11465.0,2197873.0,2019-09-23,20468000,2019-08-31,133.52,11,10,56,128,23.0,1,1,2019.0,8.0,31.0,0,71.0,8646.59,3.0,289.39,36.0,0.5070422535211268,52.690140845070424
10972,4651.0,2197930.0,2019-09-25,20467964,2019-08-31,237.66,6,10,65,106,25.0,1,1,2019.0,8.0,31.0,0,250.0,68857.58,2.0,456.45,81.0,0.324,27.664
10973,2871.0,2203096.0,2020-02-10,20467990,2019-08-31,123.69,12,10,59,131,163.0,0,3,2019.0,8.0,31.0,0,90.0,12206.949999999999,4.0,494.76,48.0,0.5333333333333333,38.98888888888889
10974,12656.0,2197873.0,2019-09-23,20468002,2019-08-31,73.83,11,10,56,128,23.0,1,1,2019.0,8.0,31.0,0,71.0,8646.59,3.0,349.08000000000004,36.0,0.5070422535211268,52.690140845070424
10975,3584.0,2198353.0,2019-10-07,20467967,2019-08-31,286.2,3,10,56,35,37.0,0,2,2019.0,8.0,31.0,0,55.0,16240.92,9.0,3202.39,55.0,1.0,99.69090909090909
10976,7520.0,2197873.0,2019-09-23,20468010,2019-08-31,167.38,11,10,56,93,23.0,1,1,2019.0,8.0,31.0,0,102.0,23634.62,0.0,0.0,29.0,0.28431372549019607,31.872549019607842
10977,9642.0,2197930.0,2019-09-25,20467992,2019-08-31,41.55,12,10,58,57,25.0,1,1,2019.0,8.0,31.0,0,91.0,24720.360000000004,7.0,1156.03,18.0,0.1978021978021978,21.12087912087912
10978,3116.0,2197175.0,2019-09-04,20467931,2019-08-31,92.8,14,10,56,129,4.0,1,0,2019.0,8.0,31.0,0,361.0,33990.090000000004,1.0,92.8,171.0,0.47368421052631576,46.59279778393352
10979,11818.0,2197175.0,2019-09-04,20467976,2019-08-31,93.63,4,10,56,38,4.0,1,0,2019.0,8.0,31.0,0,285.0,34699.01,4.0,1089.73,27.0,0.09473684210526316,14.968421052631578
10980,503.0,2197798.0,2019-09-20,20467947,2019-08-31,69.48,14,10,38,50,20.0,1,1,2019.0,8.0,31.0,0,404.0,50925.12,11.0,1648.83,75.0,0.18564356435643564,27.72772277227723
10981,8024.0,2197798.0,2019-09-20,20467939,2019-08-31,287.4,12,6,56,13,20.0,1,1,2019.0,8.0,31.0,0,137.0,21902.42,5.0,683.4699999999999,39.0,0.2846715328467153,23.875912408759124
10982,2192.0,2197456.0,2019-09-11,20467988,2019-08-31,140.32,12,10,56,85,11.0,1,0,2019.0,8.0,31.0,0,11.0,1564.6799999999998,2.0,207.79000000000002,1.0,0.09090909090909091,11.818181818181818
10983,19.0,2197302.0,2019-09-09,20467978,2019-08-31,88.83,5,10,68,137,9.0,1,0,2019.0,8.0,31.0,0,88.0,8608.79,0.0,0.0,21.0,0.23863636363636365,24.306818181818183
10984,13722.0,2197930.0,2019-09-25,20467941,2019-08-31,83.1,6,10,56,0,25.0,1,1,2019.0,8.0,31.0,0,104.0,9803.98,0.0,0.0,41.0,0.3942307692307692,39.09615384615385
10985,3745.0,2197175.0,2019-09-04,20467930,2019-08-31,120.53,14,10,56,147,4.0,1,0,2019.0,8.0,31.0,0,60.0,6359.0,1.0,321.83,24.0,0.4,40.166666666666664
